,author,content,description,publishedAt,source,title,url,urlToImage,count
38,Johnny Simon,"The Hong Kong-Zhuhai-Macau bridge, a 55-kilometer (34-mile) sea crossing that connects Hong Kong, Macau, and the city of Zhuhai, will accept its first drivers later this week (Oct. 24). A combination of lengthy bridge segments, a 6-kilometer underwater tunnel… [+1132 chars]","The Hong Kong-Zhuhai-Macau bridge, a 55-kilometer (34-mile) sea crossing that connects Hong Kong, Macau, and the city of Zhuhai, will accept its first drivers later…",2018-10-22 17:56:26,"{'id': None, 'name': 'Qz.com'}",Photos: The world’s longest sea-crossing bridge will connect Macau and Hong Kong,https://qz.com/1431891/photos-of-the-hong-kong-zhuhai-macau-bridge-before-it-opens-oct-24/,https://cms.qz.com/wp-content/uploads/2018/10/macau_hongkong_bridge001.jpg?quality=75&strip=all&w=1400,1
39,Aria Bendix,"After nine years of construction and controversy, China will officially unveil the world's longest sea bridge at a Tuesday ceremony in Hong Kong. At more than 34 miles long, the Hong Kong-Zhuhai-Macau Bridge is part of a master plan to create a global science… [+776 chars]","After nine years of construction and controversy, China will officially unveil the world's longest sea bridge at a Tuesday ceremony in Hong Kong. At more than 34 miles long, the Hong Kong-Zhuhai-Macau Bridge is part of a master plan to create a global science…",2018-10-22 18:10:00,"{'id': 'business-insider', 'name': 'Business Insider'}",China is about to open the world's longest sea bridge. It cost $20 billion and is 20 times longer than the Golden Gate Bridge.,https://www.businessinsider.com/china-world-longest-sea-bridge-hong-kong2018-10,https://static.businessinsider.com/image/5bce1290d2e648208560d854-750.jpg,1
40,By Martin Giles,"The fast train from Paris to Rotterdam was an hour late leaving the Gare du Nord. When it finally deposited me in the Dutch city, I discovered that the onward train to Delft had been suspended because of maintenance work on the tracks. It two took circuitous … [+9846 chars]",An ambitious project in the Netherlands aims to use quantum technology to foil hackers who try to spy on data flowing through the internet’s pipes.,2018-10-22 18:59:00,"{'id': None, 'name': 'Technologyreview.com'}",Inside Europe’s quest to build an unhackable quantum internet,https://www.technologyreview.com/s/612327/europes-quest-for-an-unhackable-quantum-internet/,https://cdn.technologyreview.com/i/images/unknown-5_3.jpg?cx=0&cy=18&cw=2760&ch=1552&sw=1200,1
41,Ed Yong,"Ten years ago, Kelly Hopping was driving through a Tibetan mountain pass when her Chinese colleague stopped the car, hopped out, walked to a roadside stall, and returned with what looked like a bag of Cheetos on sticks. Each orange lump was, in fact, a dead c… [+9252 chars]",And so are the livelihoods of the people who depend on it.,2018-10-22 19:00:00,"{'id': None, 'name': 'Theatlantic.com'}",The World's Most Valuable Parasite Is in Trouble,https://www.theatlantic.com/science/archive/2018/10/tibetan-caterpillar-fungus-trouble/573607/,https://cdn.theatlantic.com/assets/media/img/mt/2018/10/Caterpillar_fungus_for_sale_in_a_high_end_traditional_Chinese_medicine_store_Chengdu_Sichuan/facebook.jpg?1540224576,1
42,"Christian Sylt, Contributor, Christian Sylt, Contributor https://www.forbes.com/sites/csylt/","A bizarre court case in Europe could force Formula E, the electric-powered auto racing series, to pull the plug on its own name after it came to light that a British rival had registered a trademark to it. The dispute began revving up in 2016 but stayed out o… [+28448 chars]",A court case which is currently underway in Europe could force Formula E to pull the plug on its own name after it came to light that a British rival had registered a trademark to it.,2018-10-22 19:50:00,"{'id': None, 'name': 'Forbes.com'}",Inside The Legal Battle That Could Force Formula E To Change Its Name,https://www.forbes.com/sites/csylt/2018/10/22/inside-the-legal-battle-that-could-force-formula-e-to-change-its-name/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2F884166846%2F960x0.jpg%3Ffit%3Dscale,1
43,Matt Posky,"Following a previous article about Faraday Future, the manufacturer reached out to yours truly to clarify a few things. First of all, the company deemed the headline and body a bit “jagged.” Understandable, as no manufacturer wants to be called “America’s Wor… [+4423 chars]","Following a previous article about Faraday Future, the manufacturer reached out to yours truly to clarify a few things. First of all, the company deemed the headline and body a bit “jagged.” Understandable, as no manufacturer wants to be called “America’s Wor…",2018-10-22 19:57:38,"{'id': None, 'name': 'Thetruthaboutcars.com'}","Faraday Future Confronting Layoffs, Pay Cuts, Probable Corporate Doom",https://www.thetruthaboutcars.com/2018/10/faraday-future-confronting-layoffs-pay-cuts-probable-corporate-doom/,https://www.thetruthaboutcars.com/wp-content/uploads/2017/01/Faraday-Future-FF-91-profile-e1485963171878-610x332.jpg,1
44,Caroline Schagrin,"The longest sea-crossing bridge ever built is set to open this week, nine years after construction. The 34-mile bridge connects Hong Kong and Macau to the mainland Chinese city of Zhuhai. CNN reported that Chinese President Xi Jinping and top officials from H… [+3102 chars]","The longest sea-crossing bridge ever built is set to open this week, nine years after construction. The 34-mile bridge connects Hong Kong and Macau to the mainland Chinese city of Zhuhai. CNN reported that Chinese President Xi Jinping and top officials from H…",2018-10-22 20:00:26,"{'id': None, 'name': 'Thepointsguy.com'}",The World’s Longest Sea Bridge Opens Wednesday,http://thepointsguy.com/news/the-worlds-longest-sea-bridge-opens-wednesday/,https://i2.wp.com/thepointsguy.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-22-at-1.17.23-PM.png?fit=2032%2C1020px&ssl=1,1
45,Noel Randewich,"SAN FRANCISCO (Reuters) - It’s not the U.S. economy, stupid. It’s China’s. That new risk has begun rippling across Wall Street as the effects of a sharp slowdown in the world’s No. 2 economy spill beyond its borders and cut into U.S. corporate profits. How la… [+4385 chars]","It's not the U.S. economy, stupid. It's China's.",2018-10-22 20:04:45,"{'id': 'reuters', 'name': 'Reuters'}",This week's earnings shine spotlight on China growth risk,https://www.reuters.com/article/us-usa-results-china/this-weeks-earnings-shine-spotlight-on-china-growth-risk-idUSKCN1MW2P7,https://s3.reutersmedia.net/resources/r/?m=02&d=20181022&t=2&i=1317526724&w=1200&r=LYNXNPEE9L1QK,1
46,Bill Chappell,"The Hong Kong-Zhuhai-Macau Bridge was lit up in Hong Kong on Monday, days before opening for public use. Called the world's longest cross-sea project, the bridge and tunnel extends for 34 miles. Kin Cheung/AP A new bridge in southern China will shave more tha… [+3210 chars]","Drivers on what's being called the world's longest sea bridge will have the experience of seeming to plunge underwater in two spots, where artificial islands house openings for a four-mile tunnel.",2018-10-22 20:37:47,"{'id': None, 'name': 'Npr.org'}",China To Open Mega-Bridge And Tunnel: 34 Miles Across The Water,https://www.npr.org/2018/10/22/659516624/china-to-open-mega-bridge-and-tunnel-34-miles-across-the-water,https://media.npr.org/assets/img/2018/10/22/ap_18295536883362_wide-9a9850fee4d748ff0510e554ba6ad6db9c9b2f39.jpg?s=1400,1
47,,"To continue, please click the box below to let us know you're not a robot.",,2018-10-22 20:42:53,"{'id': 'bloomberg', 'name': 'Bloomberg'}",Daybreak Hong Kong: All You Need to Know This Morning (Podcast),https://www.bloomberg.com/tosv2.html?vid=&uuid=75bc1fe0-d649-11e8-95ec-2b8cb7a409da&url=L25ld3MvYXVkaW8vMjAxOC0xMC0yMi9kYXlicmVhay1ob25nLWtvbmctYWxsLXlvdS1uZWVkLXRvLWtub3ctdGhpcy1tb3JuaW5nLXBvZGNhc3Q=,,4
48,Justin T. Westbrook,"Citing a dispute with its primary investor, Faraday Future announced today employee salaries and hourly wages will be cut by 20 percent, CEO Jia Yuetings salary has been reduced to $1 a year, and the company is facing an unclear amount of layoffs as it tries … [+2002 chars]","Citing a dispute with its primary investor, Faraday Future announced today employee salaries and hourly wages will be cut by 20 percent, CEO Jia Yueting’s salary has been reduced to $1 a year, and the company is facing an unclear amount of layoffs as it tries…",2018-10-22 20:50:00,"{'id': None, 'name': 'Jalopnik.com'}",Faraday Future to Lay Off Staff and Cut Wages Amid More Money Troubles,https://jalopnik.com/faraday-future-to-lay-off-staff-and-cut-wages-amid-more-1829918277,"https://i.kinja-img.com/gawker-media/image/upload/s--5bBxWfCN--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/qvcrjhufzln98lso0zgd.jpg",1
50,"Caroline Jones, Forbes Staff, Caroline Jones, Forbes Staff https://www.forbes.com/sites/carolinejones/","Value Partners Group &amp;nbsp;made another appearance on the &amp;nbsp; &amp;quot; Best Under A Billion&amp;quot; &amp;nbsp;list that honors 200 top-performing public companies in Asia-Pacific with revenue under $1 billion. Founded in 1993, it became the fir… [+1358 chars]","Hong Kong traded Value Partners Group was one of the names included on our 2018 Best Under A Billion list. Forbes Asia spoke to company cofounder, Cheah Cheng Hye, as part of our Rising Stars video feature. He told us about the company's journey so far, and w…",2018-10-22 21:55:00,"{'id': None, 'name': 'Forbes.com'}",Best Under A Billion: Value Partners' Founder Sees Huge Opportunity In China,https://www.forbes.com/sites/carolinejones/2018/10/22/best-under-a-billion-value-partners-founder-sees-huge-opportunity-in-china/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fcarolinejones%2Ffiles%2F2018%2F10%2FScreen-Shot-2018-10-01-at-17.07.17-1200x742.png,2
52,"USA TODAY, Hasan Dudar, USA TODAY","The world's longest cross-sea bridge, the Hong Kong-Zhuhai-Macao Bridge, in Zhuhai city, that connects the east and west sides of the Pearl River Delta in South China will officially open on Tuesday. (Oct. 22) AP A general view shows the Hong Kong-Zhuhai-Maca… [+2244 chars]","The 34-mile Hong Kong-Zhuhai-Macau Bridge is the longest sea bridge in the world and is set to open this week, connecting Hong Kong, China and Macau.",2018-10-22 22:38:27,"{'id': 'usa-today', 'name': 'USA Today'}","World's longest sea bridge set to open, connecting Hong Kong, China and Macau",https://www.usatoday.com/story/news/2018/10/22/worlds-longest-sea-bridge-china-hong-kong-macau/1728927002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/22/USAT/11e0b782-a403-401d-8b9d-5509f5881768-ChinaBridge_AFP_AFP_1A79G7.JPG?crop=8181,4581,x0,y0&width=3200&height=1680&fit=bounds",1
53,Shobita Parthasarathy,"A gene-edited micropig was developed in 2015 by the BGI genomics institute in Shenzhen, China. Credit: Imaginechina/REX/Shutterstock Next month, researchers, policymakers, ethicists and social scientists will meet in Hong Kong for the second International Sum… [+11202 chars]","Governments should use patents to shape the deployment of CRISPR–Cas9 as they have done for past technologies, argues Shobita Parthasarathy.",2018-10-23 00:00:00,"{'id': None, 'name': 'Nature.com'}",Use the patent system to regulate gene editing,https://www.nature.com/articles/d41586-018-07108-3?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+nature%2Frss%2Fcurrent+%28Nature+-+Issue%29,https://media.nature.com/lw1024/magazine-assets/d41586-018-07108-3/d41586-018-07108-3_16208872.jpg,2
55,Kristen Lee,"De Tomaso has had its fair share of troubles. After going through liquidation, re-branding, false starts and an arrest, it appears that the name has been resurrected at the UK Intellectual Property Office. What that means exactly isnt immediately clear, thoug… [+3363 chars]","De Tomaso has had its fair share of troubles. After going through liquidation, re-branding, false starts and an arrest, it appears that the name has been resurrected at the UK Intellectual Property Office. What that means exactly isn’t immediately clear, thou…",2018-10-23 00:30:00,"{'id': None, 'name': 'Jalopnik.com'}",De Tomaso Is Now a Registered Trademark in the UK,https://jalopnik.com/de-tomaso-is-now-a-registered-trademark-in-the-uk-1829919271,"https://i.kinja-img.com/gawker-media/image/upload/s--vEJRb7nJ--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/rpgbalyzm7zhhshtay9c.jpg",1
56,,"Zhuhai (China) (AFP) - The world's longest sea bridge connecting Hong Kong, Macau and mainland China will be launched Tuesday at a time when Beijing seeks to tighten its grip on its semi-autonomous territories. President Xi Jinping is expected to officiate at… [+2485 chars]","The world's longest sea bridge connecting Hong Kong, Macau and mainland China will be launched Tuesday at a time when Beijing seeks to tighten its grip on its semi-autonomous territories. President Xi Jinping is expected to officiate at an opening ceremony in…",2018-10-23 00:42:16,"{'id': None, 'name': 'Yahoo.com'}",China launches Hong Kong-mainland mega bridge,https://www.yahoo.com/news/china-launches-hong-kong-mainland-mega-bridge-210105410.html,https://s.yimg.com/uu/api/res/1.2/xwG7lVAJIkzcwGc9ZRqSfg--~B/aD02ODI7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/4344f0e6d0fd2c5936c243bf4d166520c400028d.jpg,3
57,Richard Lai,"This should come as no surprise given how the likes of Oppo, Vivo and Xiaomi have been teasing their own 5G handset tests, though it's still unclear whether any of them will actually launch a 5G device next year, let alone a flagship one. Motorola is even pla… [+1076 chars]","If you've been wondering when to expect the first 5G smartphone on the market, there's now a somewhat official answer from none other than Qualcomm. Speaking at the 4G/5G Summit in Hong Kong, Qualcomm president Cristiano Amon said that based on what...",2018-10-23 01:00:00,"{'id': 'engadget', 'name': 'Engadget'}",Qualcomm is expecting at least two 5G flagship smartphones in 2019,https://www.engadget.com/2018/10/22/qualcomm-5g-flagship-smartphones-in-2019/,https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fresize%3D2000%252C2000%252Cshrink%26image_uri%3Dhttps%253A%252F%252Fmedia-mbst-pub-ue1.s3.amazonaws.com%252Fcreatr-uploaded-images%252F2018-10%252Fabc05730-d65a-11e8-af5f-0282210a6524%26client%3Da1acac3e1b3290917d92%26signature%3Df839d089eba24e3f48f1bc84d21e3a3e9affa3a3&client=amp-blogside-v2&signature=5a1c61ce8d6e7c28877104c7a919e10e1bfce836,1
