,author,content,description,publishedAt,source,title,url,urlToImage,count
81,ANNABELLE LIANG,"SINGAPORE (AP) Asian markets were mixed on Wednesday as traders mulled over the impact of tariffs on corporate America, after big industrial companies admitted that they were facing rising costs. KEEPING SCORE: Japan’s Nikkei 225 index jumped 0.8 percent to 2… [+3046 chars]","SINGAPORE (AP) — Asian markets were mixed on Wednesday as traders mulled over the impact of tariffs on corporate America, after big industrial companies admitted that they were facing rising costs. KEEPING SCORE: Japan’s Nikkei 225 index jumped 0.8 percent to…",2018-10-24 06:25:48,"{'id': None, 'name': 'Seattletimes.com'}",Asian markets mixed as US businesses caution against tariffs,https://www.seattletimes.com/business/asian-markets-mixed-as-us-businesses-caution-against-tariffs/,https://static.seattletimes.com/wp-content/uploads/2018/10/urn-publicid-ap-org-ce83c95aff734b0c85d01afed00b8077China_Financial_Markets_35327-1200x630.jpg,10
91,Jeff Baumgartner,"Here's a snapshot of other news being announced this week at the Society of Cable Telecommunications Engineers (SCTE) Cable-Tec Expo in Atlanta. Cisco Systems Inc. (Nasdaq: CSCO) has introduced a node that supports Full Duplex DOCSIS, an annex to DOCSIS 3.1 t… [+2539 chars]","Cisco debuts Full Duplex DOCSIS node, Nokia nets virtual networking deal, Buckeye goes with Harmonic's 'CableOS,' SCTE IDs winners of first Adaptive Power Challenge, and more.",2018-10-24 11:40:00,"{'id': None, 'name': 'Lightreading.com'}",Cable-Tec Expo 2018: News & Notes,https://www.lightreading.com/cable/ccap-next-gen-nets/cable-tec-expo-2018-news-and-notes-/a/d-id/747039,https://img.lightreading.com/lightreading/LR_fb_button.jpg,1
99,Mark DeCambre,"U.S. stocks on Wednesday appeared set to struggle for decisive moves as a fresh round of earnings reports failed to help inject enthusiasm for equities. However, shares of Boeing Co. BA, +3.55% soared 3%, buoying the Dow Jones Industrial Average DJIA, +0.12% … [+870 chars]","U.S. stocks on Wednesday appeared set to struggle for decisive moves as a fresh round of earnings reports failed to help inject enthusiasm for equities. However, shares of Boeing Co. soared 3%, buoying the Dow Jones Industrial Average, which traded 64 points,…",2018-10-24 13:37:06,"{'id': None, 'name': 'Marketwatch.com'}",Dow scores a lift from Boeing's soaring shares but broader stock market grounded,https://www.marketwatch.com/story/dow-scores-a-lift-from-boeings-soaring-shares-but-broader-stock-market-grounded-2018-10-24,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
100,Amy Caren Daniel,"(Reuters) - The Dow Jones Industrial Average rose on Wednesday after Boeing raised its profit forecast, easing worries of slowing corporate profits, but a dim outlook from other China-reliant companies, including chipmakers, pressured the S&amp;P 500 and Nasd… [+2988 chars]","The Dow Jones Industrial Average rose on Wednesday after Boeing raised its profit forecast, easing worries of slowing corporate profits, but a dim outlook from other China-reliant companies, including chipmakers, pressured the S&P 500 and Nasdaq.",2018-10-24 13:56:22,"{'id': 'reuters', 'name': 'Reuters'}","Boeing lifts Dow, but chipmakers pose headwind",https://www.reuters.com/article/us-usa-stocks/boeing-lifts-dow-but-chipmakers-pose-headwind-idUSKCN1MY1LZ,https://s4.reutersmedia.net/resources/r/?m=02&d=20181024&t=2&i=1318158682&w=1200&r=LYNXNPEE9N0YU,4
104,The Associated Press,"U.S. stocks declined in early trading Wednesday, adding to losses from a day earlier. Losses in technology and internet services companies outweighed gains in retailers and other consumer-focused companies. Energy stocks rose as oil prices rebounded from a st… [+2118 chars]","Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",2018-10-24 14:15:12,"{'id': 'abc-news', 'name': 'ABC News'}",US stocks edge lower as traders weigh earnings; oil rises,https://abcnews.go.com/Business/wireStory/us-stocks-edge-lower-traders-weigh-earnings-oil-58714491,https://s.abcnews.com/images/Business/WireAP_5e04c650c7a24bd6a49ac498c8c1fa4d_16x9_992.jpg,2
106,Mark DeCambre,"The Dow Jones Industrial Average fell firmly lower late-morning Wednesday, with the blue-chip index erasing an early triple-digit gain to trade down by more than 200 points. The Dow DJIA, -0.84% recently was down 224 points, or 0.9%, as a rally in shares of B… [+641 chars]","The Dow Jones Industrial Average fell firmly lower late-morning Wednesday, with the blue-chip index erasing an early triple-digit gain to trade down by more than 200 points. The Dow recently was down 224 points, or 0.9%, as a rally in shares of Boeing Co., on…",2018-10-24 15:19:32,"{'id': None, 'name': 'Marketwatch.com'}",Dow off by more than 200 points as Boeing's rally sputters; S&P and Nasdaq drop by at least 1%,https://www.marketwatch.com/story/dow-off-by-more-than-200-points-as-boeings-rally-sputters-sp-and-nasdaq-drop-by-at-least-1-2018-10-24,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
107,Mark DeCambre,"The Nasdaq Composite Index late-morning Wednesday tumbled in a session that risks putting the index in correction for the first time in about two years. The Nasdaq COMP, -1.13% were trading down 1.8% to 7,304, near its low of the day at 7,296.02. That nadir u… [+978 chars]","The Nasdaq Composite Index late-morning Wednesday tumbled in a session that risks putting the index in correction for the first time in about two years. The Nasdaq were trading down 1.8% to 7,304, near its low of the day at 7,296.02. That nadir unofficially p…",2018-10-24 15:43:01,"{'id': None, 'name': 'Marketwatch.com'}",The Nasdaq is flirting with ts first correction in about 2 years as stock losses accelerate,https://www.marketwatch.com/story/the-nasdaq-is-flirting-with-ts-first-correction-in-about-2-years-as-stock-losses-accelerate-2018-10-24,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
109,SA Editor Brandy Betz,"The Technology Select Sector SPDR Fund (NYSEARCA: XLK ), tech-heavy Nasdaq 100, and S&amp;P 500 IT Index all drop 1.5%, But the Philadelphia Semiconductor takes the hardest hit, down 2.9%. Semi/hardware: The weak earnings reports and forecasts of Texas Instru… [+1471 chars]","The Technology Select Sector SPDR Fund (NYSEARCA:XLK), tech-heavy Nasdaq 100, and S&amp;P 500 IT Index all&nbsp;drop 1.5%, But the Philadelphia Semiconductor takes the hardest hit,&nbsp;down 2.9%. Se",2018-10-24 16:39:57,"{'id': None, 'name': 'Seekingalpha.com'}","Tech lunch break: TI, STM warnings shake semis",https://seekingalpha.com/news/3400400-tech-lunch-break-ti-stm-warnings-shake-semis,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
110,SA Transcripts,"Nasdaq, Inc. (NASDAQ: NDAQ ) Q3 2018 Earnings Call October 24, 2018 8:00 AM ET Executives Edward P. Ditmire - Nasdaq, Inc. Adena T. Friedman - Nasdaq, Inc. Michael Ptasznik - Nasdaq, Inc. John A. Zecca - Nasdaq, Inc. Analysts Richard Henry Repetto - Sandler O… [+66601 chars]","Nasdaq, Inc. (NASDAQ:NDAQ)Q3 2018 Earnings CallOctober 24, 2018 8:00 am ETExecutivesEdward P. Ditmire - Nasdaq, Inc.Adena T. Friedman - Nasdaq, Inc.Michael Ptas",2018-10-24 17:28:18,"{'id': None, 'name': 'Seekingalpha.com'}",Nasdaq (NDAQ) Q3 2018 Results - Earnings Call Transcript,https://seekingalpha.com/article/4213906-nasdaq-ndaq-q3-2018-results-earnings-call-transcript,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,4
116,Associated Press,"NEW YORK (AP) Stocks are closing sharply lower on Wall Street, led by a swoon in technology companies. The S&amp;P 500 and the Dow Jones Industrial Average erased their gains for the year. High-flying companies like Netflix and Amazon took some of the biggest… [+605 chars]","Stocks are closing sharply lower on Wall Street, led by a swoon in technology companies. The S&amp;P 500 and the Dow Jones Industrial Average erased their gains for the year.",2018-10-24 20:12:00,"{'id': None, 'name': 'Billingsgazette.com'}","Stocks plunge again, wiping out gains for the year",https://billingsgazette.com/news/national/stocks-plunge-again-wiping-out-gains-for-the-year/article_11fda16d-6f6e-5f94-9a03-0927bd97d95e.html,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/1/1f/11fda16d-6f6e-5f94-9a03-0927bd97d95e/5bd0d5b7eeab7.preview.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2
117,,"The Dow Jones industrial average dove more than 600 points Wednesday as another wave of volatility swept through U.S. financial markets. The blue-chip index bobbed in the red most of the session, dragged down by a weak housing report and a beleaguered technol… [+4835 chars]","Washington Post Dow plunges more than 600 points in another day of losses, officially wiping out its 2018 gains Washington Post The Dow Jones industrial average dove more than 600 points Wednesday as another wave of volatility swept through U.S. financial mar…",2018-10-24 20:13:23,"{'id': 'the-washington-post', 'name': 'The Washington Post'}","Dow plunges more than 600 points in another day of losses, officially wiping out its 2018 gains - Washington Post",https://www.washingtonpost.com/business/economy/us-stocks-whipsawed-in-fresh-wave-of-volatility/2018/10/24/b9b75066-d7a2-11e8-a10f-b51546b10756_story.html,https://www.washingtonpost.com/resizer/UvYhnW_qOlj_dBc7CeJmBFPqwl8=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/VBV5PSWXEMI6RIIPWUKUNMIHKY.jpg,1
119,nypost,"Skip to comments. Dow wipes out gains for the year with 600-point plunge nypost ^ | 10/24/2018 | n/a Posted on 10/24/2018 1:33:18 PM PDT by ChicagoConservative27 Stocks are closing sharply lower on Wall Street, led by a swoon in technology companies. The S&am… [+4562 chars]","Stocks are closing sharply lower on Wall Street, led by a swoon in technology companies. The S&P 500 and the Dow Jones Industrial Average erased their gains for the year. High-flying companies like Netflix and Amazon took some of the biggest losses Wednesday.…",2018-10-24 20:33:18,"{'id': None, 'name': 'Freerepublic.com'}",Dow wipes out gains for the year with 600-point plunge,https://www.freerepublic.com/focus/f-news/3699540/posts,,1
121,By The Associated Press,"Stocks closed sharply lower on Wall Street Wednesday, led by a swoon in technology companies that erased the S&amp;P 500 and the Dow Jones Industrial Average's gains for the year. The technology-heavy Nasdaq composite had its worst day since in seven years an… [+1055 chars]","Stocks closed sharply lower on Wall Street Wednesday, led by a swoon in technology companies that erased the S&amp;P 500 and the Dow Jones Industrial Average's gains for the year.",2018-10-24 21:15:58,"{'id': 'associated-press', 'name': 'Associated Press'}",How major US stock indexes fared Wednesday,https://apnews.com/33f4d5546a82406cabeac0fceba83bba,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/custom/image/77758902-e169-11e5-a168-77ef9f7ff013.png,1
122,Knight Center,"Artificial intelligence, machine learning, deep learning. These are some terms that are in high demand in many professional fields, but which are not yet familiar to many in news media. The next massive open online course (MOOC) from the Knight Center, conduc… [+4902 chars]","Artificial intelligence, machine learning, deep learning. These are some terms that are in high demand in many professional fields, but which are not yet familiar to many in news media. The next massive open online course (MOOC) from the Knight Center, conduc…",2018-10-24 21:34:39,"{'id': None, 'name': 'Utexas.edu'}","How to cover artificial intelligence and understand its impact on journalism: MOOC in Portuguese, in partnership with Microsoft",https://knightcenter.utexas.edu/blog/00-20260-how-cover-artificial-intelligence-and-understand-its-impact-journalism-mooc-portuguese?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+kcblogen+%28Journalism+in+the+Americas%29,//profile.ak.fbcdn.net/profile-ak-snc4/object3/1363/64/n48853626794_6246.jpg,1
123,TipRanks,"By Michael Marcus The worlds largest manufacturer of semiconductor chips, Intel Corporation ( INTC ), today is swimming against a powerful undertow. In the early 90s, with the boom in personal computers and then laptops, the company switched its focus from me… [+4393 chars]","Intel has faced a series of major setbacks this year. Since June, the stock has fallen from $56 to $44. Despite the problems, Intel maintains a 22% upside forec",2018-10-24 21:50:34,"{'id': None, 'name': 'Seekingalpha.com'}",Why Intel Still Scores A 22% Upside,https://seekingalpha.com/article/4214048-intel-still-scores-22-percent-upside,https://static3.seekingalpha.com/images/marketing_images/fair_use_logos_products/sacl_intc_intel_expojpeg,1
